name,symbol,sector,exchange,country
Qifu Technology Inc. American Depositary Shares,QFIN,Finance,NASDAQ,China
Quhuo Limited American Depository Shares,QH,Consumer Discretionary,NASDAQ,China
Quipt Home Medical Corp. Common Shares,QIPT,,NASDAQ,United States
Qualigen Therapeutics Inc. ,QLGN,Health Care,NASDAQ,United States
Qilian International Holding Group Ltd. Ordinary Shares,QLI,Health Care,NASDAQ,China
Qualys Inc. ,QLYS,Technology,NASDAQ,United States
Quantum Corporation ,QMCO,Technology,NASDAQ,United States
Quince Therapeutics Inc. ,QNCX,Health Care,NASDAQ,United States
Quoin Pharmaceuticals Ltd. American Depositary Shares,QNRX,Health Care,NASDAQ,Israel
QuinStreet Inc. ,QNST,Consumer Discretionary,NASDAQ,United States
Qomolangma Acquisition Corp. ,QOMO,Finance,NASDAQ,United States
Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,QQQX,Finance,NASDAQ,United States
Quest Resource Holding Corporation ,QRHC,Utilities,NASDAQ,United States
Qurate Retail Inc. Series A  ,QRTEA,Consumer Discretionary,NASDAQ,United States
Qurate Retail Inc. Series B  ,QRTEB,Consumer Discretionary,NASDAQ,United States
Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock,QRTEP,Consumer Discretionary,NASDAQ,United States
Qorvo Inc. ,QRVO,Technology,NASDAQ,United States
QuantaSing Group Limited American Depositary Shares,QSG,Real Estate,NASDAQ,China
Quantum-Si Incorporated Class A ,QSI,Health Care,NASDAQ,United States
Quantum-Si Incorporated Warrant,QSIAW,Health Care,NASDAQ,United States
Quanterix Corporation ,QTRX,Industrials,NASDAQ,United States
Quantum Computing Inc. ,QUBT,Technology,NASDAQ,United States
QuickLogic Corporation ,QUIK,Technology,NASDAQ,United States
uniQure N.V. Ordinary Shares,QURE,Health Care,NASDAQ,Netherlands
FreightCar America Inc. ,RAIL,Industrials,NASDAQ,United States
Rain Oncology Inc. ,RAIN,Health Care,NASDAQ,United States
Rand Capital Corporation ,RAND,Finance,NASDAQ,United States
Rani Therapeutics Holdings Inc. Class A ,RANI,Health Care,NASDAQ,United States
RAPT Therapeutics Inc. ,RAPT,Health Care,NASDAQ,United States
Ultragenyx Pharmaceutical Inc. ,RARE,Health Care,NASDAQ,United States
Rave Restaurant Group Inc. ,RAVE,Consumer Discretionary,NASDAQ,United States
Erayak Power Solution Group Inc. Class A Ordinary Shares,RAYA,Consumer Discretionary,NASDAQ,China
RBB Bancorp ,RBB,Finance,NASDAQ,United States
Ribbon Communications Inc. ,RBBN,Technology,NASDAQ,United States
Republic Bancorp Inc. Class A ,RBCAA,Finance,NASDAQ,United States
Rhinebeck Bancorp Inc. ,RBKB,Finance,NASDAQ,United States
Revelstone Capital Acquisition Corp. Class A ,RCAC,Finance,NASDAQ,United States
Revelstone Capital Acquisition Corp. Warrant,RCACW,Finance,NASDAQ,United States
Red Cat Holdings Inc. ,RCAT,Industrials,NASDAQ,United States
Avita Medical Inc. ,RCEL,Health Care,NASDAQ,United States
Rocket Pharmaceuticals Inc. ,RCKT,Health Care,NASDAQ,United States
Rocket Pharmaceuticals Inc. Warrant,RCKTW,Health Care,NASDAQ,United States
Rocky Brands Inc. ,RCKY,Consumer Discretionary,NASDAQ,United States
R1 RCM Inc. ,RCM,Consumer Discretionary,NASDAQ,United States
RCM Technologies Inc. ,RCMT,Consumer Discretionary,NASDAQ,United States
Recon Technology Ltd. Class A Ordinary Shares,RCON,Energy,NASDAQ,China
Recruiter.com Group Inc. ,RCRT,Technology,NASDAQ,United States
Radcom Ltd. Ordinary Shares,RDCM,Technology,NASDAQ,Israel
Redfin Corporation ,RDFN,Finance,NASDAQ,United States
Redhill Biopharma Ltd. American Depositary Shares,RDHL,Health Care,NASDAQ,Israel
Reading International Inc Class A ,RDI,Consumer Discretionary,NASDAQ,United States
Reading International Inc Class B ,RDIB,Consumer Discretionary,NASDAQ,United States
RadNet Inc. ,RDNT,Health Care,NASDAQ,United States
Schnitzer Steel Industries Inc. Class A ,RDUS,Consumer Discretionary,NASDAQ,United States
Red Violet Inc.  ,RDVT,Technology,NASDAQ,United States
Radware Ltd. Ordinary Shares,RDWR,Consumer Discretionary,NASDAQ,Israel
Roadzen Inc. Ordinary Shares,RDZN,Finance,NASDAQ,United States
The RealReal Inc. ,REAL,Consumer Discretionary,NASDAQ,United States
The Real Brokerage Inc. Common Shares,REAX,Finance,NASDAQ,Canada
Reborn Coffee Inc. ,REBN,Consumer Discretionary,NASDAQ,United States
REE Automotive Ltd. Class A Ordinary Shares,REE,Consumer Discretionary,NASDAQ,Israel
Chicago Atlantic Real Estate Finance Inc. ,REFI,Real Estate,NASDAQ,United States
Research Frontiers Incorporated ,REFR,Miscellaneous,NASDAQ,United States
Regency Centers Corporation ,REG,Real Estate,NASDAQ,United States
Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock,REGCO,,NASDAQ,United States
Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,REGCP,,NASDAQ,United States
Regeneron Pharmaceuticals Inc. ,REGN,Health Care,NASDAQ,United States
Rekor Systems Inc. ,REKR,Telecommunications,NASDAQ,United States
Reliance Global Group Inc. ,RELI,Finance,NASDAQ,United States
Reliance Global Group Inc. Series A Warrants,RELIW,Finance,NASDAQ,United States
Richardson Electronics Ltd. ,RELL,Technology,NASDAQ,United States
Remitly Global Inc. ,RELY,Technology,NASDAQ,United States
Renovaro Biosciences Inc. ,RENB,Health Care,NASDAQ,United States
Cartesian Growth Corporation II Class A Ordinary Shares,RENE,Finance,NASDAQ,United States
Cartesian Growth Corporation II Unit,RENEU,Finance,NASDAQ,United States
Cartesian Growth Corporation II Warrant,RENEW,Finance,NASDAQ,United States
Rent the Runway Inc. Class A ,RENT,Consumer Discretionary,NASDAQ,United States
Replimune Group Inc. ,REPL,Health Care,NASDAQ,United States
ReTo Eco-Solutions Inc. Common Shares,RETO,Consumer Discretionary,NASDAQ,China
Revelation Biosciences Inc. ,REVB,Health Care,NASDAQ,United States
Revelation Biosciences Inc. Warrant,REVBW,Health Care,NASDAQ,United States
Reynolds Consumer Products Inc. ,REYN,Consumer Discretionary,NASDAQ,United States
RF Industries Ltd. ,RFIL,Technology,NASDAQ,United States
Regencell Bioscience Holdings Limited Ordinary Shares,RGC,Health Care,NASDAQ,Hong Kong
RGC Resources Inc. ,RGCO,Utilities,NASDAQ,United States
Repligen Corporation ,RGEN,Health Care,NASDAQ,United States
The Real Good Food Company Inc. Class A ,RGF,Consumer Staples,NASDAQ,United States
Royal Gold Inc. ,RGLD,Industrials,NASDAQ,United States
Regulus Therapeutics Inc. ,RGLS,Health Care,NASDAQ,United States
REGENXBIO Inc. ,RGNX,Health Care,NASDAQ,United States
Resources Connection Inc. ,RGP,Consumer Discretionary,NASDAQ,United States
Rigetti Computing Inc. ,RGTI,Technology,NASDAQ,United States
Rigetti Computing Inc. Warrants,RGTIW,Technology,NASDAQ,United States
RCI Hospitality Holdings Inc. ,RICK,Consumer Discretionary,NASDAQ,United States
Rigel Pharmaceuticals Inc. ,RIGL,Health Care,NASDAQ,United States
B. Riley Financial Inc. ,RILY,Finance,NASDAQ,United States
B. Riley Financial Inc. 5.00% Senior Notes due 2026,RILYG,Finance,NASDAQ,United States
B. Riley Financial Inc. 5.50% Senior Notes Due 2026,RILYK,Finance,NASDAQ,United States
B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001,RILYL,Finance,NASDAQ,United States
B. Riley Financial Inc. 6.375% Senior Notes due 2025,RILYM,Finance,NASDAQ,United States
B. Riley Financial Inc. 6.50% Senior Notes Due 2026,RILYN,Finance,NASDAQ,United States
B. Riley Financial Inc. 6.75% Senior Notes due 2024,RILYO,Finance,NASDAQ,United States
B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock,RILYP,Finance,NASDAQ,United States
B. Riley Financial Inc. 6.00% Senior Notes Due 2028,RILYT,Finance,NASDAQ,United States
B. Riley Financial Inc. 5.25% Senior Notes due 2028,RILYZ,Finance,NASDAQ,United States
Riot Platforms Inc.  ,RIOT,Finance,NASDAQ,United States
Rivian Automotive Inc. Class A ,RIVN,Consumer Discretionary,NASDAQ,United States
Arcadia Biosciences Inc. ,RKDA,Industrials,NASDAQ,United States
Rocket Lab USA Inc. ,RKLB,Industrials,NASDAQ,United States
Relay Therapeutics Inc. ,RLAY,Health Care,NASDAQ,United States
Relmada Therapeutics Inc. ,RLMD,Health Care,NASDAQ,United States
Rallybio Corporation ,RLYB,Health Care,NASDAQ,United States
Richmond Mutual Bancorporation Inc. ,RMBI,,NASDAQ,United States
RumbleOn Inc. Class B ,RMBL,Technology,NASDAQ,United States
Rambus Inc. ,RMBS,Technology,NASDAQ,United States
Rocky Mountain Chocolate Factory Inc. ,RMCF,Consumer Staples,NASDAQ,United States
Royalty Management Holding Corporation Class A ,RMCO,,NASDAQ,United States
Royalty Management Holding Corporation Warrant,RMCOW,Miscellaneous,NASDAQ,United States
RMG Acquisition Corp. III Class A Ordinary Shares,RMGC,Finance,NASDAQ,United States
Rimini Street Inc. (DE) ,RMNI,Consumer Discretionary,NASDAQ,United States
The RMR Group Inc. Class A ,RMR,Consumer Discretionary,NASDAQ,United States
Rockwell Medical Inc. ,RMTI,Health Care,NASDAQ,United States
Avidity Biosciences Inc. ,RNA,Health Care,NASDAQ,United States
Cartesian Therapeutics Inc. ,RNAC,Health Care,NASDAQ,United States
TransCode Therapeutics Inc. ,RNAZ,Health Care,NASDAQ,United States
Renalytix plc American Depositary Shares,RNLX,Health Care,NASDAQ,United Kingdom
ReNew Energy Global plc Class A Ordinary Shares,RNW,Utilities,NASDAQ,United Kingdom
ReNew Energy Global plc Warrant,RNWWW,Utilities,NASDAQ,United Kingdom
RenovoRx Inc. ,RNXT,Health Care,NASDAQ,United States
Construction Partners Inc. Class A ,ROAD,Industrials,NASDAQ,United States
Gibraltar Industries Inc. ,ROCK,,NASDAQ,United States
Roth CH Acquisition V Co. ,ROCL,Finance,NASDAQ,United States
Roth CH Acquisition V Co. Unit,ROCLU,Finance,NASDAQ,United States
Roth CH Acquisition V Co. Warrant,ROCLW,Finance,NASDAQ,United States
RiskOn International Inc. ,ROI,Energy,NASDAQ,United States
Retail Opportunity Investments Corp.  (MD),ROIC,Real Estate,NASDAQ,United States
Roivant Sciences Ltd. Common Shares,ROIV,Health Care,NASDAQ,United Kingdom
Roku Inc. Class A ,ROKU,Telecommunications,NASDAQ,United States
Root Inc. Class A ,ROOT,Finance,NASDAQ,United States
Roper Technologies Inc. ,ROP,Industrials,NASDAQ,United States
Ross Stores Inc. ,ROST,Consumer Discretionary,NASDAQ,United States
Rover Group Inc. Class A ,ROVR,Consumer Discretionary,NASDAQ,United States
Repay Holdings Corporation Class A ,RPAY,Technology,NASDAQ,United States
Rapid7 Inc. ,RPD,Technology,NASDAQ,United States
Reneo Pharmaceuticals Inc. ,RPHM,Health Care,NASDAQ,United States
Rapid Micro Biosystems Inc. Class A ,RPID,Health Care,NASDAQ,United States
Royalty Pharma plc Class A Ordinary Shares ,RPRX,Health Care,NASDAQ,United States
Repare Therapeutics Inc. Common Shares,RPTX,Health Care,NASDAQ,Canada
Richtech Robotics Inc. Class B ,RR,,NASDAQ,United States
Red River Bancshares Inc. ,RRBI,Consumer Discretionary,NASDAQ,United States
Red Robin Gourmet Burgers Inc. ,RRGB,Consumer Discretionary,NASDAQ,United States
Red Rock Resorts Inc. Class A ,RRR,Consumer Discretionary,NASDAQ,United States
ReShape Lifesciences Inc. ,RSLS,Health Care,NASDAQ,United States
Research Solutions Inc ,RSSS,Consumer Discretionary,NASDAQ,United States
Reservoir Media Inc. ,RSVR,Consumer Discretionary,NASDAQ,United States
Reservoir Media Inc. Warrant,RSVRW,Consumer Discretionary,NASDAQ,United States
Baijiayun Group Ltd. Class A Ordinary Shares,RTC,Technology,NASDAQ,China
Rumble Inc. Class A ,RUM,Technology,NASDAQ,United States
Rumble Inc. Warrant,RUMBW,Technology,NASDAQ,United States
Sunrun Inc. ,RUN,Miscellaneous,NASDAQ,United States
Rush Enterprises Inc.  Cl A,RUSHA,Consumer Discretionary,NASDAQ,United States
Rush Enterprises Inc. Class B,RUSHB,Consumer Discretionary,NASDAQ,United States
Revolution Medicines Inc. ,RVMD,Health Care,NASDAQ,United States
Revolution Medicines Inc. Warrant,RVMDW,,NASDAQ,United States
Revance Therapeutics Inc. ,RVNC,Health Care,NASDAQ,United States
Reviva Pharmaceuticals Holdings Inc.  ,RVPH,Health Care,NASDAQ,United States
Reviva Pharmaceuticals Holdings Inc. Warrants,RVPHW,Health Care,NASDAQ,United States
Riverview Bancorp Inc ,RVSB,Finance,NASDAQ,United States
Rail Vision Ltd. Ordinary Share,RVSN,,NASDAQ,Israel
Rail Vision Ltd. Warrant,RVSNW,,NASDAQ,Israel
Ryvyl Inc. ,RVYL,Consumer Discretionary,NASDAQ,United States
Runway Growth Finance Corp. ,RWAY,,NASDAQ,United States
Runway Growth Finance Corp. 7.50% Notes due 2027,RWAYL,,NASDAQ,United States
Runway Growth Finance Corp. 8.00% Notes due 2027,RWAYZ,,NASDAQ,United States
ReWalk Robotics Ltd. Ordinary Shares,RWLK,Health Care,NASDAQ,Israel
Redwoods Acquisition Corp. ,RWOD,Finance,NASDAQ,United States
Redwoods Acquisition Corp. Unit,RWODU,Finance,NASDAQ,United States
Recursion Pharmaceuticals Inc. Class A ,RXRX,Health Care,NASDAQ,United States
RxSight Inc. ,RXST,Health Care,NASDAQ,United States
Rackspace Technology Inc. ,RXT,Technology,NASDAQ,United States
Ryanair Holdings plc American Depositary Shares,RYAAY,Consumer Discretionary,NASDAQ,Ireland
Rhythm Pharmaceuticals Inc. ,RYTM,Health Care,NASDAQ,United States
RayzeBio Inc. ,RYZB,,NASDAQ,United States
Rezolute Inc.  (NV),RZLT,Health Care,NASDAQ,United States
Sabre Corporation ,SABR,Technology,NASDAQ,United States
SAB Biotherapeutics Inc. ,SABS,Health Care,NASDAQ,United States
SAB Biotherapeutics Inc. Warrant,SABSW,Health Care,NASDAQ,United States
Safety Insurance Group Inc. ,SAFT,Finance,NASDAQ,United States
Sagaliam Acquisition Corp. Class A ,SAGA,Finance,NASDAQ,United States
Sage Therapeutics Inc. ,SAGE,Health Care,NASDAQ,United States
SAI.TECH Global Corporation Class A Ordinary Shares,SAI,Technology,NASDAQ,Singapore
Saia Inc. ,SAIA,Industrials,NASDAQ,United States
SAI.TECH Global Corporation Warrant,SAITW,Technology,NASDAQ,Singapore
Salem Media Group Inc. Class A ,SALM,Consumer Discretionary,NASDAQ,United States
Silvercrest Asset Management Group Inc. Class A ,SAMG,Finance,NASDAQ,United States
Sana Biotechnology Inc. ,SANA,Health Care,NASDAQ,United States
Sangoma Technologies Corporation Common Shares,SANG,Technology,NASDAQ,Canada
Sanmina Corporation ,SANM,Technology,NASDAQ,United States
S&W Seed Company  (NV),SANW,Consumer Staples,NASDAQ,United States
Sigma Additive Solutions Inc. ,SASI,Consumer Discretionary,NASDAQ,United States
Sandy Spring Bancorp Inc. ,SASR,Finance,NASDAQ,United States
Satellogic Inc. Class A Ordinary Shares,SATL,Technology,NASDAQ,Uruguay
Satellogic Inc. Warrant,SATLW,Technology,NASDAQ,Uruguay
EchoStar  Corporation ,SATS,Consumer Discretionary,NASDAQ,United States
Cassava Sciences Inc. ,SAVA,Health Care,NASDAQ,United States
SBA Communications Corporation Class A ,SBAC,Real Estate,NASDAQ,United States
Seacoast Banking Corporation of Florida ,SBCF,Finance,NASDAQ,United States
SharpLink Gaming Ltd. Ordinary Shares,SBET,Technology,NASDAQ,Israel
SB Financial Group Inc. ,SBFG,Finance,NASDAQ,United States
Sunshine Biopharma Inc. ,SBFM,Health Care,NASDAQ,Canada
Sinclair Inc. Class A ,SBGI,Industrials,NASDAQ,United States
Star Bulk Carriers Corp. Common Shares,SBLK,Consumer Discretionary,NASDAQ,Greece
Sabra Health Care REIT Inc. ,SBRA,Real Estate,NASDAQ,United States
Southside Bancshares Inc. ,SBSI,Finance,NASDAQ,United States
Sterling Bancorp Inc. ,SBT,Finance,NASDAQ,United States
Starbucks Corporation ,SBUX,Consumer Discretionary,NASDAQ,United States
Scholastic Corporation ,SCHL,Consumer Discretionary,NASDAQ,United States
Socket Mobile Inc. ,SCKT,Technology,NASDAQ,United States
Scilex Holding Company ,SCLX,Health Care,NASDAQ,United States
Scilex Holding Company Warrant,SCLXW,Health Care,NASDAQ,United States
Scinai Immunotherapeutics Ltd. American Depositary Shares,SCNI,Health Care,NASDAQ,Israel
comScore Inc. ,SCOR,Consumer Discretionary,NASDAQ,United States
scPharmaceuticals Inc. ,SCPH,Health Care,NASDAQ,United States
Screaming Eagle Acquisition Corp. Class A Ordinary Shares,SCRM,Finance,NASDAQ,United States
Screaming Eagle Acquisition Corp. Unit,SCRMU,Finance,NASDAQ,United States
Screaming Eagle Acquisition Corp. Warrant,SCRMW,Finance,NASDAQ,United States
ScanSource Inc. ,SCSC,Technology,NASDAQ,United States
Societal CDMO Inc. ,SCTL,Health Care,NASDAQ,United States
Shoe Carnival Inc. ,SCVL,Consumer Discretionary,NASDAQ,United States
374Water Inc. ,SCWO,Utilities,NASDAQ,United States
SecureWorks Corp. Class A ,SCWX,Technology,NASDAQ,United States
SCYNEXIS Inc. ,SCYX,Health Care,NASDAQ,United States
SunCar Technology Group Inc. Class A Ordinary Shares,SDA,Finance,NASDAQ,Hong Kong
SunCar Technology Group Inc. Warrant,SDAWW,Finance,NASDAQ,Hong Kong
Schrodinger Inc. ,SDGR,Health Care,NASDAQ,United States
Stronghold Digital Mining Inc. Class A ,SDIG,Finance,NASDAQ,United States
Sadot Group Inc. ,SDOT,Consumer Discretionary,NASDAQ,United States
Vivid Seats Inc. Class A ,SEAT,Industrials,NASDAQ,United States
Secoo Holding Limited ADS,SECO,Miscellaneous,NASDAQ,China
SolarEdge Technologies Inc. ,SEDG,Technology,NASDAQ,Israel
Origin Agritech Limited ,SEED,Consumer Staples,NASDAQ,China
Seelos Therapeutics Inc. ,SEEL,Health Care,NASDAQ,United States
Seer Inc. Class A ,SEER,Health Care,NASDAQ,United States
SEI Investments Company ,SEIC,Finance,NASDAQ,United States
Global Self Storage Inc. ,SELF,Real Estate,NASDAQ,United States
Seneca Foods Corp. Class A ,SENEA,Consumer Staples,NASDAQ,United States
Seneca Foods Corp. Class B ,SENEB,Consumer Staples,NASDAQ,United States
SEP Acquisition Corp Class A ,SEPA,Finance,NASDAQ,United States
Sera Prognostics Inc. Class A ,SERA,Health Care,NASDAQ,United States
Seven Hills Realty Trust ,SEVN,Real Estate,NASDAQ,United States
Sezzle Inc. ,SEZL,Finance,NASDAQ,United States
Sound Financial Bancorp Inc. ,SFBC,Finance,NASDAQ,United States
Safeguard Scientifics Inc. ,SFE,Finance,NASDAQ,United States
Stitch Fix Inc. Class A ,SFIX,Consumer Discretionary,NASDAQ,United States
Sprouts Farmers Market Inc. ,SFM,Consumer Staples,NASDAQ,United States
Simmons First National Corporation Class A ,SFNC,Finance,NASDAQ,United States
Southern First Bancshares Inc. ,SFST,Finance,NASDAQ,United States
Shengfeng Development Limited Class A Ordinary Shares,SFWL,Industrials,NASDAQ,China
Saga Communications Inc. Class A  (FL),SGA,Consumer Discretionary,NASDAQ,United States
Safe & Green Holdings Corp. ,SGBX,Industrials,NASDAQ,United States
Superior Group of Companies Inc. ,SGC,Consumer Discretionary,NASDAQ,United States
Safe and Green Development Corporation ,SGD,,NASDAQ,United States
Seagen Inc. ,SGEN,Health Care,NASDAQ,United States
SMART Global Holdings Inc. Ordinary Shares,SGH,Technology,NASDAQ,United States
Sight Sciences Inc. ,SGHT,Health Care,NASDAQ,United States
Singularity Future Technology Ltd. ,SGLY,,NASDAQ,United States
SigmaTron International Inc. ,SGMA,Technology,NASDAQ,United States
Sigma Lithium Corporation Common Shares,SGML,Industrials,NASDAQ,Canada
Sangamo Therapeutics Inc. ,SGMO,Health Care,NASDAQ,United States
Sagimet Biosciences Inc. Series A ,SGMT,,NASDAQ,United States
SPAR Group Inc. ,SGRP,Consumer Discretionary,NASDAQ,United States
Surgery Partners Inc. ,SGRY,Health Care,NASDAQ,United States
Shore Bancshares Inc ,SHBI,Finance,NASDAQ,United States
Sotera Health Company ,SHC,Health Care,NASDAQ,United States
Sharecare Inc. Class A ,SHCR,Technology,NASDAQ,United States
Sharecare Inc. Warrant,SHCRW,Technology,NASDAQ,United States
Shenandoah Telecommunications Co ,SHEN,Telecommunications,NASDAQ,United States
SHF Holdings Inc. Class A ,SHFS,Finance,NASDAQ,United States
SHF Holdings Inc. Warrants,SHFSW,Finance,NASDAQ,United States
Shimmick Corporation ,SHIM,,NASDAQ,United States
Seanergy Maritime Holdings Corp. ,SHIP,Consumer Discretionary,NASDAQ,Greece
Shoals Technologies Group Inc. Class A ,SHLS,Technology,NASDAQ,United States
SHL Telemedicine Ltd American Depositary Shares,SHLT,Consumer Discretionary,NASDAQ,Israel
Steven Madden Ltd. ,SHOO,Consumer Discretionary,NASDAQ,United States
Safety Shot Inc. ,SHOT,Health Care,NASDAQ,United States
Safety Shot Inc. Warrant,SHOTW,Health Care,NASDAQ,United States
Shuttle Pharmaceuticals Holdings Inc. ,SHPH,Health Care,NASDAQ,United States
Shapeways Holdings Inc. ,SHPW,Consumer Discretionary,NASDAQ,United States
Shapeways Holdings Inc. Warrants,SHPWW,Consumer Discretionary,NASDAQ,United States
The Shyft Group Inc. ,SHYF,Consumer Discretionary,NASDAQ,United States
SI-BONE Inc. ,SIBN,Health Care,NASDAQ,United States
Sidus Space Inc. Class A ,SIDU,Telecommunications,NASDAQ,United States
Siebert Financial Corp. ,SIEB,Finance,NASDAQ,United States
Sientra Inc. ,SIEN,Health Care,NASDAQ,United States
Sify Technologies Limited American Depositary Shares,SIFY,Technology,NASDAQ,India
SIGA Technologies Inc. ,SIGA,Health Care,NASDAQ,United States
Selective Insurance Group Inc. ,SIGI,Finance,NASDAQ,United States
Selective Insurance Group Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.60% Non-Cumulative Preferred Stock Series B,SIGIP,Finance,NASDAQ,United States
Silicom Ltd Ordinary Shares,SILC,Telecommunications,NASDAQ,Israel
Silk Road Medical Inc. ,SILK,Health Care,NASDAQ,United States
Silo Pharma Inc. ,SILO,Consumer Discretionary,NASDAQ,United States
Silicon Motion Technology Corporation American Depositary Shares,SIMO,Technology,NASDAQ,Taiwan
SiNtx Technologies Inc. ,SINT,Health Care,NASDAQ,United States
Sirius XM Holdings Inc. ,SIRI,Consumer Discretionary,NASDAQ,United States
Shineco Inc. ,SISI,Health Care,NASDAQ,China
SiTime Corporation ,SITM,Technology,NASDAQ,United States
Scienjoy Holding Corporation Class A Ordinary Shares ,SJ,Technology,NASDAQ,China
SK Growth Opportunities Corporation Class A ,SKGR,Finance,NASDAQ,United States
SK Growth Opportunities Corporation Unit,SKGRU,Finance,NASDAQ,United States
SK Growth Opportunities Corporation Warrant,SKGRW,Finance,NASDAQ,United States
The Beauty Health Company Class A ,SKIN,Consumer Discretionary,NASDAQ,United States
Skyward Specialty Insurance Group Inc. ,SKWD,Finance,NASDAQ,United States
SkyWater Technology Inc. ,SKYT,Technology,NASDAQ,United States
SkyWest Inc. ,SKYW,Consumer Discretionary,NASDAQ,United States
SKYX Platforms Corp. ,SKYX,Consumer Discretionary,NASDAQ,United States
Silicon Laboratories Inc. ,SLAB,Technology,NASDAQ,United States
Social Leverage Acquisition Corp I Class A ,SLAC,Finance,NASDAQ,United States
Social Leverage Acquisition Corp I Units each consisting of one share of Class A  and one-fourth of one redeemable warrant,SLACU,Finance,NASDAQ,United States
Social Leverage Acquisition Corp I Redeemable warrants each whole warrant exercisable for one share of Class A  at an exercise price of $11.50,SLACW,Finance,NASDAQ,United States
Slam Corp. Class A Ordinary Share,SLAM,Finance,NASDAQ,United States
Slam Corp. Unit,SLAMU,Finance,NASDAQ,United States
Slam Corp. warrant,SLAMW,Finance,NASDAQ,United States
Solid Biosciences Inc. ,SLDB,Health Care,NASDAQ,United States
Solid Power Inc. Class A ,SLDP,Energy,NASDAQ,United States
Solid Power Inc. Warrant,SLDPW,Energy,NASDAQ,United States
Super League Enterprise Inc. ,SLE,Consumer Discretionary,NASDAQ,United States
SomaLogic Inc. Class A ,SLGC,Health Care,NASDAQ,United States
SomaLogic Inc. Warrant,SLGCW,Health Care,NASDAQ,United States
Sol-Gel Technologies Ltd. Ordinary Shares,SLGL,Health Care,NASDAQ,Israel
SLM Corporation ,SLM,Finance,NASDAQ,United States
SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,SLMBP,Finance,NASDAQ,United States
Silence Therapeutics Plc American Depository Share,SLN,Health Care,NASDAQ,United Kingdom
Selina Hospitality PLC Ordinary Shares,SLNA,Finance,NASDAQ,United Kingdom
Selina Hospitality PLC Warrant,SLNAW,Finance,NASDAQ,United Kingdom
Stabilis Solutions Inc. ,SLNG,Utilities,NASDAQ,United States
Soluna Holdings Inc. ,SLNH,Technology,NASDAQ,United States
Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,SLNHP,Technology,NASDAQ,United States
Soleno Therapeutics Inc. ,SLNO,Health Care,NASDAQ,United States
Simulations Plus Inc. ,SLP,Technology,NASDAQ,United States
SLR Investment Corp. ,SLRC,Finance,NASDAQ,United States
ACELYRIN INC. ,SLRN,Health Care,NASDAQ,United States
Salarius Pharmaceuticals Inc. ,SLRX,Health Care,NASDAQ,United States
SELLAS Life Sciences Group Inc. ,SLS,Health Care,NASDAQ,United States
SportsMap Tech Acquisition Corp. ,SMAP,Finance,NASDAQ,United States
SportsMap Tech Acquisition Corp. Units,SMAPU,Finance,NASDAQ,United States
SportsMap Tech Acquisition Corp. Warrants,SMAPW,Finance,NASDAQ,United States
Southern Missouri Bancorp Inc. ,SMBC,Finance,NASDAQ,United States
SmartFinancial Inc. ,SMBK,Finance,NASDAQ,United States
Super Micro Computer Inc. ,SMCI,Technology,NASDAQ,United States
Smart for Life Inc.  ,SMFL,Health Care,NASDAQ,United States
Smith-Midland Corporation ,SMID,Industrials,NASDAQ,United States
Semler Scientific Inc. ,SMLR,Health Care,NASDAQ,United States
Summit Financial Group Inc. ,SMMF,Finance,NASDAQ,United States
Summit Therapeutics Inc.  ,SMMT,Health Care,NASDAQ,United States
The Simply Good Foods Company ,SMPL,Consumer Staples,NASDAQ,United States
Smith Micro Software Inc. ,SMSI,Technology,NASDAQ,United States
Semtech Corporation ,SMTC,Technology,NASDAQ,United States
Sanara MedTech Inc. ,SMTI,Health Care,NASDAQ,United States
SMX (Security Matters) Public Limited Company Class A Ordinary Shares,SMX,Technology,NASDAQ,Ireland
SMX (Security Matters) Public Limited Company Warrant,SMXWW,Finance,NASDAQ,Ireland
Snail Inc. Class A ,SNAL,Technology,NASDAQ,United States
Stryve Foods Inc. Class A ,SNAX,Consumer Staples,NASDAQ,United States
Stryve Foods Inc. Warrant,SNAXW,Consumer Staples,NASDAQ,United States
Sleep Number Corporation ,SNBR,Consumer Discretionary,NASDAQ,United States
Science 37 Holdings Inc. ,SNCE,Technology,NASDAQ,United States
Synchronoss Technologies Inc. ,SNCR,Technology,NASDAQ,United States
Synchronoss Technologies Inc. 8.375% Senior Notes due 2026,SNCRL,Technology,NASDAQ,United States
Sun Country Airlines Holdings Inc. ,SNCY,Consumer Discretionary,NASDAQ,United States
Smart Sand Inc. ,SND,Industrials,NASDAQ,United States
SNDL Inc. Common Shares,SNDL,Health Care,NASDAQ,Canada
Syndax Pharmaceuticals Inc. ,SNDX,Health Care,NASDAQ,United States
